,meta_name,key_year,tg_numc_scope_1,tg_numc_scope_2,tg_numc_scope_3
4350,"Dong Sung Bio Pharm.Co.,Ltd.",2018,,,
4347,"Dong Sung Bio Pharm.Co.,Ltd.",2019,,,
4346,"Dong Sung Bio Pharm.Co.,Ltd.",2020,,,
4349,"Dong Sung Bio Pharm.Co.,Ltd.",2021,,,
4348,"Dong Sung Bio Pharm.Co.,Ltd.",2022,,,
4416,"Jiangsu Yuyue Medical Equipment & Supply Co., Ltd.",2018,,,
4418,"Jiangsu Yuyue Medical Equipment & Supply Co., Ltd.",2019,,,
4420,"Jiangsu Yuyue Medical Equipment & Supply Co., Ltd.",2020,,,
4419,"Jiangsu Yuyue Medical Equipment & Supply Co., Ltd.",2021,,,
4417,"Jiangsu Yuyue Medical Equipment & Supply Co., Ltd.",2022,,,
4516,"Joyoung Co.,Ltd",2018,,,
4518,"Joyoung Co.,Ltd",2019,,,
4520,"Joyoung Co.,Ltd",2020,,,
4519,"Joyoung Co.,Ltd",2021,,,
4517,"Joyoung Co.,Ltd",2022,,,
4576,"Yantai Tayho Advanced Materials Co., Ltd.",2018,,,
4577,"Yantai Tayho Advanced Materials Co., Ltd.",2019,,,
4578,"Yantai Tayho Advanced Materials Co., Ltd.",2020,,,
4579,"Yantai Tayho Advanced Materials Co., Ltd.",2021,,,
4580,"Yantai Tayho Advanced Materials Co., Ltd.",2022,,,
4591,"Lier Chemical Co.,LTD.",2018,,,
4592,"Lier Chemical Co.,LTD.",2019,,,
4593,"Lier Chemical Co.,LTD.",2020,,,
4594,"Lier Chemical Co.,LTD.",2021,,,
4595,"Lier Chemical Co.,LTD.",2022,,,
4731,"Tibet Cheezheng Tibetan Medicine Co., Ltd.",2018,,,
4732,"Tibet Cheezheng Tibetan Medicine Co., Ltd.",2019,,,
4733,"Tibet Cheezheng Tibetan Medicine Co., Ltd.",2020,,,
4734,"Tibet Cheezheng Tibetan Medicine Co., Ltd.",2021,,,
4735,"Tibet Cheezheng Tibetan Medicine Co., Ltd.",2022,,,
4836,"Xinjiang Beixin Road & Bridge Group Co., Ltd",2018,,,
4837,"Xinjiang Beixin Road & Bridge Group Co., Ltd",2019,,,
4838,"Xinjiang Beixin Road & Bridge Group Co., Ltd",2020,,,
4839,"Xinjiang Beixin Road & Bridge Group Co., Ltd",2021,,,
4840,"Xinjiang Beixin Road & Bridge Group Co., Ltd",2022,,,
4921,"Ningbo Ligong Environment And Energy Technology Co.,Ltd",2018,,,
4922,"Ningbo Ligong Environment And Energy Technology Co.,Ltd",2019,,,
4923,"Ningbo Ligong Environment And Energy Technology Co.,Ltd",2020,,,
4924,"Ningbo Ligong Environment And Energy Technology Co.,Ltd",2021,,,
4925,"Ningbo Ligong Environment And Energy Technology Co.,Ltd",2022,,,
4951,"Shanghai Xinpeng Industry Co.,Ltd.",2018,,,
4952,"Shanghai Xinpeng Industry Co.,Ltd.",2019,,,
4953,"Shanghai Xinpeng Industry Co.,Ltd.",2020,,,
4954,"Shanghai Xinpeng Industry Co.,Ltd.",2021,,,
4955,"Shanghai Xinpeng Industry Co.,Ltd.",2022,,,
4961,"Shandong Delisi Food Co., Ltd.",2018,,,
4962,"Shandong Delisi Food Co., Ltd.",2019,,,
4963,"Shandong Delisi Food Co., Ltd.",2020,,,
4964,"Shandong Delisi Food Co., Ltd.",2021,,,
4965,"Shandong Delisi Food Co., Ltd.",2022,,,
5036,"GUANGDONG CHJ INDUSTRY CO.,LTD.",2018,,,
5037,"GUANGDONG CHJ INDUSTRY CO.,LTD.",2019,,,
5038,"GUANGDONG CHJ INDUSTRY CO.,LTD.",2020,,,
5039,"GUANGDONG CHJ INDUSTRY CO.,LTD.",2021,,,
5040,"GUANGDONG CHJ INDUSTRY CO.,LTD.",2022,,,
5121,"Shanxi Tond Chemical Co., Ltd.",2018,,,
5123,"Shanxi Tond Chemical Co., Ltd.",2019,,,
5125,"Shanxi Tond Chemical Co., Ltd.",2020,,,
5124,"Shanxi Tond Chemical Co., Ltd.",2021,,,
5122,"Shanxi Tond Chemical Co., Ltd.",2022,,,
5126,"Anhui Shenjian New Materials Co.,Ltd",2018,,,
5127,"Anhui Shenjian New Materials Co.,Ltd",2019,,,
5128,"Anhui Shenjian New Materials Co.,Ltd",2020,,,
5129,"Anhui Shenjian New Materials Co.,Ltd",2021,,,
5130,"Anhui Shenjian New Materials Co.,Ltd",2022,,,
5261,Visionox Technology Inc.,2018,,,
5263,Visionox Technology Inc.,2019,,,
5265,Visionox Technology Inc.,2020,,,
5264,Visionox Technology Inc.,2021,,,
5262,Visionox Technology Inc.,2022,,,
5266,"Shenzhen Sunyes Electronic Manufacturing Holding Co., Ltd.",2018,,,
5267,"Shenzhen Sunyes Electronic Manufacturing Holding Co., Ltd.",2019,,,
5268,"Shenzhen Sunyes Electronic Manufacturing Holding Co., Ltd.",2020,,,
5269,"Shenzhen Sunyes Electronic Manufacturing Holding Co., Ltd.",2021,,,
5270,"Shenzhen Sunyes Electronic Manufacturing Holding Co., Ltd.",2022,,,
5306,"Wuxi Double Elephant Micro Fibre Material Co.,Ltd",2018,,,
5307,"Wuxi Double Elephant Micro Fibre Material Co.,Ltd",2019,,,
5308,"Wuxi Double Elephant Micro Fibre Material Co.,Ltd",2020,,,
5309,"Wuxi Double Elephant Micro Fibre Material Co.,Ltd",2021,,,
5310,"Wuxi Double Elephant Micro Fibre Material Co.,Ltd",2022,,,
5396,"Jiangsu Leike Defense Technology Co., Ltd.",2018,,,
5397,"Jiangsu Leike Defense Technology Co., Ltd.",2019,,,
5398,"Jiangsu Leike Defense Technology Co., Ltd.",2020,,,
5399,"Jiangsu Leike Defense Technology Co., Ltd.",2021,,,
5400,"Jiangsu Leike Defense Technology Co., Ltd.",2022,,,
5516,"Harbin Gloria Pharmaceuticals Co., Ltd",2018,,,
5518,"Harbin Gloria Pharmaceuticals Co., Ltd",2019,,,
5520,"Harbin Gloria Pharmaceuticals Co., Ltd",2020,,,
5519,"Harbin Gloria Pharmaceuticals Co., Ltd",2021,,,
5517,"Harbin Gloria Pharmaceuticals Co., Ltd",2022,,,
5551,"Hangzhou Great Star Industrial Co., Ltd.",2018,,,
5552,"Hangzhou Great Star Industrial Co., Ltd.",2019,,,
5553,"Hangzhou Great Star Industrial Co., Ltd.",2020,,,
5554,"Hangzhou Great Star Industrial Co., Ltd.",2021,,,
5555,"Hangzhou Great Star Industrial Co., Ltd.",2022,,,
5556,"Zhongnan Red Culture Group Co., Ltd.",2018,,,
5557,"Zhongnan Red Culture Group Co., Ltd.",2019,,,
5558,"Zhongnan Red Culture Group Co., Ltd.",2020,,,
5559,"Zhongnan Red Culture Group Co., Ltd.",2021,,,
5560,"Zhongnan Red Culture Group Co., Ltd.",2022,,,
5656,Tianqi Lithium Corporation,2018,,,
5657,Tianqi Lithium Corporation,2019,,,
5658,Tianqi Lithium Corporation,2020,180592.71,146769.7,
5659,Tianqi Lithium Corporation,2021,,,
5660,Tianqi Lithium Corporation,2022,,,
5666,"STO Express Co.,Ltd.",2018,,,
5667,"STO Express Co.,Ltd.",2019,,,
5668,"STO Express Co.,Ltd.",2020,,,
5669,"STO Express Co.,Ltd.",2021,,,
5670,"STO Express Co.,Ltd.",2022,,,
5686,"Zhejiang Shuanghuan Driveline Co., Ltd.",2018,,,
5687,"Zhejiang Shuanghuan Driveline Co., Ltd.",2019,,,
5688,"Zhejiang Shuanghuan Driveline Co., Ltd.",2020,,,
5689,"Zhejiang Shuanghuan Driveline Co., Ltd.",2021,,,
5690,"Zhejiang Shuanghuan Driveline Co., Ltd.",2022,,,
5701,"Shandong Polymer Biochemicals Co., Ltd.",2018,,,
5703,"Shandong Polymer Biochemicals Co., Ltd.",2019,,,
5705,"Shandong Polymer Biochemicals Co., Ltd.",2020,,,
5704,"Shandong Polymer Biochemicals Co., Ltd.",2021,,,
5702,"Shandong Polymer Biochemicals Co., Ltd.",2022,,,
5736,Nantong Jianghai Capacitor Co. Ltd.,2018,,,
5737,Nantong Jianghai Capacitor Co. Ltd.,2019,,,
5738,Nantong Jianghai Capacitor Co. Ltd.,2020,,,
5739,Nantong Jianghai Capacitor Co. Ltd.,2021,,,
5740,Nantong Jianghai Capacitor Co. Ltd.,2022,,,
5776,"Zhuhai Winbase International Chemical Tank Terminal Co., Ltd.",2018,,,
5777,"Zhuhai Winbase International Chemical Tank Terminal Co., Ltd.",2019,,,
5778,"Zhuhai Winbase International Chemical Tank Terminal Co., Ltd.",2020,,,
5779,"Zhuhai Winbase International Chemical Tank Terminal Co., Ltd.",2021,,,
5780,"Zhuhai Winbase International Chemical Tank Terminal Co., Ltd.",2022,,,
5835,"GCL System Integration Technology Co., Ltd.",2018,8400.0,1309700.0,
5837,"GCL System Integration Technology Co., Ltd.",2019,8000.0,2944400.0,
5839,"GCL System Integration Technology Co., Ltd.",2020,7200.0,1975000.0,
5838,"GCL System Integration Technology Co., Ltd.",2021,,,
5836,"GCL System Integration Technology Co., Ltd.",2022,,,
5890,"Shenzhen KSTAR Science and Technology Co., Ltd.",2018,,,
5891,"Shenzhen KSTAR Science and Technology Co., Ltd.",2019,,,
5892,"Shenzhen KSTAR Science and Technology Co., Ltd.",2020,,,
5893,"Shenzhen KSTAR Science and Technology Co., Ltd.",2021,,,
5894,"Shenzhen KSTAR Science and Technology Co., Ltd.",2022,,,
5930,Shanghai STEP Electric Corporation,2018,,,
5931,Shanghai STEP Electric Corporation,2019,,,
5932,Shanghai STEP Electric Corporation,2020,,,
5933,Shanghai STEP Electric Corporation,2021,,,
5934,Shanghai STEP Electric Corporation,2022,,,
5950,Titan Wind Energy ,2018,,,
5952,Titan Wind Energy ,2019,,,
5954,Titan Wind Energy ,2020,,,
5953,Titan Wind Energy ,2021,,,
5951,Titan Wind Energy ,2022,,,
5970,"Linzhou Heavy Machinery Group Co., Ltd",2018,,,
5971,"Linzhou Heavy Machinery Group Co., Ltd",2019,,,
5972,"Linzhou Heavy Machinery Group Co., Ltd",2020,,,
5973,"Linzhou Heavy Machinery Group Co., Ltd",2021,,,
5974,"Linzhou Heavy Machinery Group Co., Ltd",2022,,,
5990,"Chengdu Wintrue Holding Co., Ltd.",2018,,,
5992,"Chengdu Wintrue Holding Co., Ltd.",2019,,,
5994,"Chengdu Wintrue Holding Co., Ltd.",2020,,,
5993,"Chengdu Wintrue Holding Co., Ltd.",2021,,,
5991,"Chengdu Wintrue Holding Co., Ltd.",2022,,,
6095,"Henan Tong-Da Cable Co., Ltd.",2018,,,
6096,"Henan Tong-Da Cable Co., Ltd.",2019,,,
6097,"Henan Tong-Da Cable Co., Ltd.",2020,,,
6098,"Henan Tong-Da Cable Co., Ltd.",2021,,,
6099,"Henan Tong-Da Cable Co., Ltd.",2022,,,
6100,"Shanghai Xujiahui Commercial Co., Ltd.",2018,,,
6101,"Shanghai Xujiahui Commercial Co., Ltd.",2019,,,
6102,"Shanghai Xujiahui Commercial Co., Ltd.",2020,,,
6103,"Shanghai Xujiahui Commercial Co., Ltd.",2021,,,
6104,"Shanghai Xujiahui Commercial Co., Ltd.",2022,,,
6155,"Suofeiya Home Collection Co., Ltd.",2018,,,
6157,"Suofeiya Home Collection Co., Ltd.",2019,,,
6159,"Suofeiya Home Collection Co., Ltd.",2020,,,
6158,"Suofeiya Home Collection Co., Ltd.",2021,,,
6156,"Suofeiya Home Collection Co., Ltd.",2022,,,
6230,"Shenzhen AOTO Electronics Co., Ltd.",2018,,,
6231,"Shenzhen AOTO Electronics Co., Ltd.",2019,,,
6232,"Shenzhen AOTO Electronics Co., Ltd.",2020,,,
6233,"Shenzhen AOTO Electronics Co., Ltd.",2021,,,
6234,"Shenzhen AOTO Electronics Co., Ltd.",2022,,,
6309,"Lomon Billions Group Co., Ltd.",2018,,,
6310,"Lomon Billions Group Co., Ltd.",2019,,,
6311,"Lomon Billions Group Co., Ltd.",2020,,,
6312,"Lomon Billions Group Co., Ltd.",2021,,,
6313,"Lomon Billions Group Co., Ltd.",2022,,,
6359,"Lancy Co., Ltd.",2018,,,
6360,"Lancy Co., Ltd.",2019,,,
6361,"Lancy Co., Ltd.",2020,,,
6362,"Lancy Co., Ltd.",2021,,,
6363,"Lancy Co., Ltd.",2022,,,
6394,"Shenzhen Ruihe Construction Decoration Co., Ltd.",2018,,,
6395,"Shenzhen Ruihe Construction Decoration Co., Ltd.",2019,,,
6396,"Shenzhen Ruihe Construction Decoration Co., Ltd.",2020,,,
6397,"Shenzhen Ruihe Construction Decoration Co., Ltd.",2021,,,
6398,"Shenzhen Ruihe Construction Decoration Co., Ltd.",2022,,,
6462,"Daoming Optics&Chemical Co.,Ltd",2018,,,
6459,"Daoming Optics&Chemical Co.,Ltd",2019,,,
6458,"Daoming Optics&Chemical Co.,Ltd",2020,,,
6461,"Daoming Optics&Chemical Co.,Ltd",2021,,,
6460,"Daoming Optics&Chemical Co.,Ltd",2022,,,
6463,Shenke Slide Bearing Corporation,2018,,,
6464,Shenke Slide Bearing Corporation,2019,,,
6465,Shenke Slide Bearing Corporation,2020,,,
6466,Shenke Slide Bearing Corporation,2021,,,
6467,Shenke Slide Bearing Corporation,2022,,,
6511,Ronglian Group Ltd.,2018,,,
6512,Ronglian Group Ltd.,2019,,,
6508,Ronglian Group Ltd.,2020,,,
6509,Ronglian Group Ltd.,2021,,,
6510,Ronglian Group Ltd.,2022,,,
6798,"Shinil Electronics Co.,Ltd",2018,,,
6799,"Shinil Electronics Co.,Ltd",2019,,,
6800,"Shinil Electronics Co.,Ltd",2020,,,
6801,"Shinil Electronics Co.,Ltd",2021,,,
6802,"Shinil Electronics Co.,Ltd",2022,,,
6818,Zhejiang Shibao Company Limited,2018,,,
6819,Zhejiang Shibao Company Limited,2019,,,
6820,Zhejiang Shibao Company Limited,2020,,,
6821,Zhejiang Shibao Company Limited,2021,,,
6822,Zhejiang Shibao Company Limited,2022,,,
6863,"Muyuan Foods Co., Ltd.",2018,,,
6865,"Muyuan Foods Co., Ltd.",2019,,,
6867,"Muyuan Foods Co., Ltd.",2020,,,
6866,"Muyuan Foods Co., Ltd.",2021,,,
6864,"Muyuan Foods Co., Ltd.",2022,554300.0,2835400.0,
6994,"Fujian Ideal Jewellery Industrial Co., Ltd.",2018,,,
6993,"Fujian Ideal Jewellery Industrial Co., Ltd.",2019,,,
6995,"Fujian Ideal Jewellery Industrial Co., Ltd.",2020,,,
6997,"Fujian Ideal Jewellery Industrial Co., Ltd.",2021,,,
6996,"Fujian Ideal Jewellery Industrial Co., Ltd.",2022,,,
7018,"Shandong Xiantan Co., Ltd.",2018,,,
7020,"Shandong Xiantan Co., Ltd.",2019,,,
7022,"Shandong Xiantan Co., Ltd.",2020,,,
7021,"Shandong Xiantan Co., Ltd.",2021,,,
7019,"Shandong Xiantan Co., Ltd.",2022,,,
7048,"Shanxi Yongdong Chemistry Industry Co., Ltd.",2018,,,
7049,"Shanxi Yongdong Chemistry Industry Co., Ltd.",2019,,,
7050,"Shanxi Yongdong Chemistry Industry Co., Ltd.",2020,,,
7051,"Shanxi Yongdong Chemistry Industry Co., Ltd.",2021,,,
7052,"Shanxi Yongdong Chemistry Industry Co., Ltd.",2022,,,
7073,"Guangdong Tonze Electric Co., Ltd.",2018,,,
7074,"Guangdong Tonze Electric Co., Ltd.",2019,,,
7075,"Guangdong Tonze Electric Co., Ltd.",2020,,,
7076,"Guangdong Tonze Electric Co., Ltd.",2021,,,
7077,"Guangdong Tonze Electric Co., Ltd.",2022,,,
7133,"Tianshui Zhongxing Bio-technology Co.,Ltd.",2018,,,
7134,"Tianshui Zhongxing Bio-technology Co.,Ltd.",2019,,,
7135,"Tianshui Zhongxing Bio-technology Co.,Ltd.",2020,,,
7136,"Tianshui Zhongxing Bio-technology Co.,Ltd.",2021,,,
7137,"Tianshui Zhongxing Bio-technology Co.,Ltd.",2022,,,
7178,"Beijing Sanfo Outdoor Products Co., Ltd",2018,,,
7179,"Beijing Sanfo Outdoor Products Co., Ltd",2019,,,
7180,"Beijing Sanfo Outdoor Products Co., Ltd",2020,,,
7181,"Beijing Sanfo Outdoor Products Co., Ltd",2021,,,
7182,"Beijing Sanfo Outdoor Products Co., Ltd",2022,,,
7240,"Guangdong KinLong Hardware Products Co.,Ltd.",2018,,,
7238,"Guangdong KinLong Hardware Products Co.,Ltd.",2019,,,
7242,"Guangdong KinLong Hardware Products Co.,Ltd.",2020,,,
7239,"Guangdong KinLong Hardware Products Co.,Ltd.",2021,,,
7241,"Guangdong KinLong Hardware Products Co.,Ltd.",2022,,,
7260,"Yorhe Fluid Intelligent Control Co., Ltd.",2018,,,
7261,"Yorhe Fluid Intelligent Control Co., Ltd.",2019,,,
7258,"Yorhe Fluid Intelligent Control Co., Ltd.",2020,,,
7259,"Yorhe Fluid Intelligent Control Co., Ltd.",2021,,,
7262,"Yorhe Fluid Intelligent Control Co., Ltd.",2022,,,
7338,"Shandong Head Co.,Ltd.",2018,,,
7339,"Shandong Head Co.,Ltd.",2019,,,
7340,"Shandong Head Co.,Ltd.",2020,,,
7341,"Shandong Head Co.,Ltd.",2021,,,
7342,"Shandong Head Co.,Ltd.",2022,,,
7343,"Shenzhen Cheng Chung Design Co., Ltd.",2018,,,
7344,"Shenzhen Cheng Chung Design Co., Ltd.",2019,,,
7345,"Shenzhen Cheng Chung Design Co., Ltd.",2020,,,
7346,"Shenzhen Cheng Chung Design Co., Ltd.",2021,,,
7347,"Shenzhen Cheng Chung Design Co., Ltd.",2022,,,
7423,"Tibet GaoZheng Explosive Co., Ltd.",2018,,,
7426,"Tibet GaoZheng Explosive Co., Ltd.",2019,,,
7424,"Tibet GaoZheng Explosive Co., Ltd.",2020,,,
7425,"Tibet GaoZheng Explosive Co., Ltd.",2021,,,
7427,"Tibet GaoZheng Explosive Co., Ltd.",2022,,,
7467,"Guangdong New Grand Long Packing Co., Ltd.",2018,,,
7464,"Guangdong New Grand Long Packing Co., Ltd.",2019,,,
7463,"Guangdong New Grand Long Packing Co., Ltd.",2020,,,
7466,"Guangdong New Grand Long Packing Co., Ltd.",2021,,,
7465,"Guangdong New Grand Long Packing Co., Ltd.",2022,,,
7508,"Shenzhen TXD Technology Co., Ltd.",2018,,,
7512,"Shenzhen TXD Technology Co., Ltd.",2019,,,
7509,"Shenzhen TXD Technology Co., Ltd.",2020,,,
7511,"Shenzhen TXD Technology Co., Ltd.",2021,,,
7510,"Shenzhen TXD Technology Co., Ltd.",2022,,,
7563,"SMS Electric Co.,Ltd.Zhengzhou",2018,,,
7564,"SMS Electric Co.,Ltd.Zhengzhou",2019,,,
7565,"SMS Electric Co.,Ltd.Zhengzhou",2020,,,
7566,"SMS Electric Co.,Ltd.Zhengzhou",2021,,,
7567,"SMS Electric Co.,Ltd.Zhengzhou",2022,,,
7568,"Shanghai Lisheng Racing Co.,Ltd.",2018,,,
7569,"Shanghai Lisheng Racing Co.,Ltd.",2019,,,
7570,"Shanghai Lisheng Racing Co.,Ltd.",2020,,,
7571,"Shanghai Lisheng Racing Co.,Ltd.",2021,,,
7572,"Shanghai Lisheng Racing Co.,Ltd.",2022,,,
7598,Shaanxi Panlong Pharmaceutical Group Limited By Share Ltd,2018,,,
7602,Shaanxi Panlong Pharmaceutical Group Limited By Share Ltd,2019,,,
7599,Shaanxi Panlong Pharmaceutical Group Limited By Share Ltd,2020,,,
7601,Shaanxi Panlong Pharmaceutical Group Limited By Share Ltd,2021,,,
7600,Shaanxi Panlong Pharmaceutical Group Limited By Share Ltd,2022,,,
7603,"Hainan Drinda Automotive Trim Co., Ltd",2018,,,
7604,"Hainan Drinda Automotive Trim Co., Ltd",2019,,,
7605,"Hainan Drinda Automotive Trim Co., Ltd",2020,,,
7606,"Hainan Drinda Automotive Trim Co., Ltd",2021,,,
7607,"Hainan Drinda Automotive Trim Co., Ltd",2022,,,
7663,"Wuxi Smart Auto-Control Engineering Co., Ltd.",2018,,,
7664,"Wuxi Smart Auto-Control Engineering Co., Ltd.",2019,,,
7665,"Wuxi Smart Auto-Control Engineering Co., Ltd.",2020,,,
7666,"Wuxi Smart Auto-Control Engineering Co., Ltd.",2021,,,
7667,"Wuxi Smart Auto-Control Engineering Co., Ltd.",2022,,,
7723,"HiVi Acoustics Technology Co., Ltd",2018,,,
7724,"HiVi Acoustics Technology Co., Ltd",2019,,,
7725,"HiVi Acoustics Technology Co., Ltd",2020,,,
7726,"HiVi Acoustics Technology Co., Ltd",2021,,,
7727,"HiVi Acoustics Technology Co., Ltd",2022,,,
7754,Guizhou Chanhen Chemical Corporation,2018,,,
7753,Guizhou Chanhen Chemical Corporation,2019,,,
7755,Guizhou Chanhen Chemical Corporation,2020,,,
7757,Guizhou Chanhen Chemical Corporation,2021,,,
7756,Guizhou Chanhen Chemical Corporation,2022,,,
7847,"AoshikangTechnologyCo. ,Ltd",2018,,,
7848,"AoshikangTechnologyCo. ,Ltd",2019,,,
7849,"AoshikangTechnologyCo. ,Ltd",2020,,,
7850,"AoshikangTechnologyCo. ,Ltd",2021,,,
7851,"AoshikangTechnologyCo. ,Ltd",2022,,,
7856,"Zhejiang Zhongxin Fluoride Materials Co.,Ltd",2018,,,
7853,"Zhejiang Zhongxin Fluoride Materials Co.,Ltd",2019,,,
7852,"Zhejiang Zhongxin Fluoride Materials Co.,Ltd",2020,,,
7855,"Zhejiang Zhongxin Fluoride Materials Co.,Ltd",2021,,,
7854,"Zhejiang Zhongxin Fluoride Materials Co.,Ltd",2022,,,
8061,"Bear Electric Appliance Co.,Ltd.",2018,,,
8058,"Bear Electric Appliance Co.,Ltd.",2019,,,
8057,"Bear Electric Appliance Co.,Ltd.",2020,,,
8060,"Bear Electric Appliance Co.,Ltd.",2021,,,
8059,"Bear Electric Appliance Co.,Ltd.",2022,,,
8072,"Ruida Futures Co., Ltd.",2018,,,
8073,"Ruida Futures Co., Ltd.",2019,,,
8074,"Ruida Futures Co., Ltd.",2020,,,
8075,"Ruida Futures Co., Ltd.",2021,,,
8076,"Ruida Futures Co., Ltd.",2022,,,
8082,"Haoersai Technology Group Corp., Ltd.",2018,,,
8083,"Haoersai Technology Group Corp., Ltd.",2019,,,
8084,"Haoersai Technology Group Corp., Ltd.",2020,,,
8085,"Haoersai Technology Group Corp., Ltd.",2021,,,
8086,"Haoersai Technology Group Corp., Ltd.",2022,,,
8207,"Kumho Industrial Co., Ltd.",2018,3082769.0,3082769.0,100000.0
8208,"Kumho Industrial Co., Ltd.",2019,,,
8209,"Kumho Industrial Co., Ltd.",2020,3167163.0,333273.0,
8210,"Kumho Industrial Co., Ltd.",2021,,,
8211,"Kumho Industrial Co., Ltd.",2022,3036989.0,372428.0,
8233,"Kumho Industrial Co., Ltd.",2018,3082769.0,3082769.0,100000.0
8236,"Kumho Industrial Co., Ltd.",2019,,,
8232,"Kumho Industrial Co., Ltd.",2020,3167163.0,333273.0,
8234,"Kumho Industrial Co., Ltd.",2021,,,
8235,"Kumho Industrial Co., Ltd.",2022,3036989.0,372428.0,
8335,"Guangdong Dongpeng Holdings Co., Ltd.",2018,,,
8337,"Guangdong Dongpeng Holdings Co., Ltd.",2019,,,
8339,"Guangdong Dongpeng Holdings Co., Ltd.",2020,,,
8338,"Guangdong Dongpeng Holdings Co., Ltd.",2021,,,
8336,"Guangdong Dongpeng Holdings Co., Ltd.",2022,,,
8355,"Zhejiang Dayang Biology Technology Co.,Ltd.",2018,,,
8356,"Zhejiang Dayang Biology Technology Co.,Ltd.",2019,,,
8357,"Zhejiang Dayang Biology Technology Co.,Ltd.",2020,,,
8358,"Zhejiang Dayang Biology Technology Co.,Ltd.",2021,,,
8359,"Zhejiang Dayang Biology Technology Co.,Ltd.",2022,,,
8425,"Hebei Sinopack Electronic Technology Co.,Ltd.",2018,,,
8426,"Hebei Sinopack Electronic Technology Co.,Ltd.",2019,,,
8427,"Hebei Sinopack Electronic Technology Co.,Ltd.",2020,,,
8428,"Hebei Sinopack Electronic Technology Co.,Ltd.",2021,,,
8429,"Hebei Sinopack Electronic Technology Co.,Ltd.",2022,,,
8430,"Jiangsu Chuanzhi Podcast Education Technology Co., Ltd.",2018,,,
8431,"Jiangsu Chuanzhi Podcast Education Technology Co., Ltd.",2019,,,
8432,"Jiangsu Chuanzhi Podcast Education Technology Co., Ltd.",2020,,,
8433,"Jiangsu Chuanzhi Podcast Education Technology Co., Ltd.",2021,,,
8434,"Jiangsu Chuanzhi Podcast Education Technology Co., Ltd.",2022,,,
8509,"Daewoong Co., Ltd.",2018,,,
8506,"Daewoong Co., Ltd.",2019,,,
8505,"Daewoong Co., Ltd.",2020,,,
8508,"Daewoong Co., Ltd.",2021,,,
8507,"Daewoong Co., Ltd.",2022,,,
8642,"Daishin Securities Co., Ltd.",2018,,,
8643,"Daishin Securities Co., Ltd.",2019,,,
8644,"Daishin Securities Co., Ltd.",2020,,,
8645,"Daishin Securities Co., Ltd.",2021,682.0,3458.0,
8646,"Daishin Securities Co., Ltd.",2022,,,
8652,LG Corp.,2018,,,
8653,LG Corp.,2019,2216968.0,2508130.0,794176.0
8654,LG Corp.,2020,2258326.0,2338546.0,2098.0
8655,LG Corp.,2021,2215494.0,2836343.0,100698.0
8656,LG Corp.,2022,2431298.0,3360159.0,8428.0
8667,"NEXT SCIENCE Co., Ltd.",2018,,,
8668,"NEXT SCIENCE Co., Ltd.",2019,,,
8669,"NEXT SCIENCE Co., Ltd.",2020,,,
8670,"NEXT SCIENCE Co., Ltd.",2021,,,
8671,"NEXT SCIENCE Co., Ltd.",2022,,,
8677,"Pangrim Co., Ltd.",2018,,,
8678,"Pangrim Co., Ltd.",2019,,,
8679,"Pangrim Co., Ltd.",2020,,,
8680,"Pangrim Co., Ltd.",2021,,,
8681,"Pangrim Co., Ltd.",2022,,,
8730,"Daehan Synthetic Fiber Co., Ltd.",2018,,,
8731,"Daehan Synthetic Fiber Co., Ltd.",2019,,,
8732,"Daehan Synthetic Fiber Co., Ltd.",2020,,,
8733,"Daehan Synthetic Fiber Co., Ltd.",2021,,,
8734,"Daehan Synthetic Fiber Co., Ltd.",2022,,,
8755,Sajodaerim Corporation,2018,,,
8757,Sajodaerim Corporation,2019,,,
8759,Sajodaerim Corporation,2020,,,
8758,Sajodaerim Corporation,2021,,,
8756,Sajodaerim Corporation,2022,,,
8809,"Hansol Holdings Co., Ltd.",2018,,,
8811,"Hansol Holdings Co., Ltd.",2019,,,
8813,"Hansol Holdings Co., Ltd.",2020,,,
8812,"Hansol Holdings Co., Ltd.",2021,,,
8810,"Hansol Holdings Co., Ltd.",2022,,,
8883,"Samil C&S Co.,Ltd",2018,,,
8880,"Samil C&S Co.,Ltd",2019,,,
8879,"Samil C&S Co.,Ltd",2020,,,
8882,"Samil C&S Co.,Ltd",2021,,,
8881,"Samil C&S Co.,Ltd",2022,,,
8923,"Samchully Co.,Ltd",2018,,,
8920,"Samchully Co.,Ltd",2019,,,
8919,"Samchully Co.,Ltd",2020,,,
8922,"Samchully Co.,Ltd",2021,,,
8921,"Samchully Co.,Ltd",2022,,,
8924,"Chokwang Leather Co.,Ltd.",2018,,,
8925,"Chokwang Leather Co.,Ltd.",2019,,,
8926,"Chokwang Leather Co.,Ltd.",2020,,,
8927,"Chokwang Leather Co.,Ltd.",2021,,,
8928,"Chokwang Leather Co.,Ltd.",2022,,,
